CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
9162533	9328938	10990451	8093216	61054903
9952589	13681752	8043119	10948102	8091149
7951495	5946270	10397110	8013119	9881671
10059602	9390457	9916348	9592825	10096536
10012991	9693036	10073388	9443537	7824404
8067109	8930258	8777912	8901060	10149750
10038650	9498950	11212291	10006028	8928139
9851190	9447798	7940992	8111367	10065379
8142533	9134751	11020199	9912368	8950781
9031890	9349187	9100654	9564532	8975825
9704670	9003047	8901509	9070600	10015042
10225017	9602210	9948957	8946990	9187723
10831966	8139395	10035025	9380708	8798280
6036954	10203129	9703900	12062966	9934338
10985839	9749233	9961709	6083773	8061895
8022882	8946692	9450124	12004636	10961344
9986592	9349651	9996185	7123932	7172190
10063386	8977468	8910542	10845928	11950362
7936052	9661169	8767081	6892251	8033149
10139521	9008044	10915047	10591464	9095393
7793553	9302799	10091075	8491850	9918902
11807166	9120487	8177488	9904131	9003509
7281784	9873872	11749182	8377470	9866652
10015639	8687183	7196775	10720474	9036520
8940264	9318192	12123920	8893916	9014727
9977704	10697731	8686699	9048778	8920254
9027083	6845366	10383562	11043905	9958908
9101073	9473374	9951016	7551948	9172481
8736014	10718125	8930199	9383984	7843756
10304967	9039417	9662042	10018042	11018910
8838818	8838212	9334654	8590409	8043618
9206706	9011088	10091377	10041983	10015430
9915485	10099181	9614202	8370071	9071497
8916481	8962514	10014348	9396968	8862989
9121364	8914502	9392253	9593941	10102638
8987922	9400942	9536774	10644078	8924796
6965201	8819684	9189137	8459091	9063152
29915883	10836605	52192110	9010185	9831223
11918494	7373181	7973480	9897514	6194487
10132625	10659108	10671499	71194398	12872569
7923068	9000966	8979827	7850922	6938786
9075028	8350151	9107841	9259820	12077933
10908425	10090721	9163813	9743332	8109517
50057975	9456105	10081295	9270171	9973577
8944639	9039727	9051994	9793662	8083985
8109479	8972893	9933109	8890368	9934512
11039069	9524939	9975951	9031117	9069038
7993760	9562403	9036944	9010941	9857308
9833748	8926870	10013452	9256085	8973817
10086290	9076558	8712148	9764312	9117271
7957561	10039503	9012581	9518064	9984526
10052274	8869231	4333635	9422713	9091254
9073112	8967241	2930051	8017262	8836181
8920439	9443985	11025587	11052022	9054505
10175888	9626073	8980954	8513788	10014638
8853557	70977441	10643730	9464496	7948590
9014864	9463439	9042608	8944389	9912048
9971221	9496781	9321856	8965465	10084203
8036894	10069905	9571956	9629623	8940670
9982288	10015452	9416194	9001443	9296213
9922864	9379814	10140446	9391909	8834518
9093594	9490160	9865163	9000734	10015354
8923207	9500259	9639706	9603142	8978285
9043444	9988352	8304872	9384406	8999225
9050322	9958044	11118635	9004591	9898793
10853545	8978962	7910490	9080270	8128115
8249017	10081053	10592861	9945002	9874065
8761618	8679644	8399235	8991926	8997450
11025408	9817587	9683261	9023548	10045439
8021794	9016936	8934651	9581211	8959503
9030959	9180345	9479301	9422998	8993446
9043547	9886782	9559061	8978195	10160301
10001286	8908135	9001260	8998507	8875022
8980418	9535485	9429191	9174132	10057119
9664353	11102734	9584441	9817177	8006159
9241959	7467331	8940384	9058325	10912439
8069893	9425324	9468364	9601522	7885797
10973096	9586022	9541883	8941607	9222940
9179763	13079800	8416027	9418744	9804223
8899782	4791807	9991031	9579586	9063721
9614201	10528043	8628367	8759141	8974549
8252387	8967376	10389205	6687241	9952244
10160323	9520721	7982915	9448	9117732
8804403	9506488	9777604	11986314	8971702
10197219	8582850	9851430	8593853	9005709
8869355	9920383	8361303	8529427	9997380
9050961	9000781	10020136	9903548	9013798
8955684	9443556	8965571	8185398	9901638
9192229	8990696	9706782	14923884	8055321
9772369	9604513	8927150	3867847	10062338
10055374	9405834	8464366	9932658	9042016
8049299	9589551	9953576	9382420	8919276
9974369	8375664	8983917	9655479	10131379
9003981	10074498	8962455	8984129	51868052
9004144	9534908	10039732	8990516	8076010
10009575	9442350	8950184	10016579	9932928
9124328	12097272	10063692	8026690	8029992
9882967	8612995	9010274	10531332	10138736
8031913	8996728	8876800	8417490	9805950
10003545	10290453	12059895	9979657	8945342
9840477	8715442	7740180	9025630	11081010
8029136	10404045	10334970	9035433	8079468
10158886	9519882	8905787	9592600	9934548
8885749	9420228	8984799	8959854	9975827
6053022	9951682	10711338	9397770	8079702
14006465	9999798	9312355	9083324	9994712
7955239	12013522	9994654	9928257	8849684
9052889	6795512	10027624	7986260	9184103
8975815	13346990	8769369	9992340	9833435
10047270	5823742	10803879	9581647	8015111
9054831	13056249	9435989	8529813	10226753
8943028	6990909	9645011	10560250	8995982
10003522	9972765	9311749	8598716	9831641
7719892	10018421	9027357	9770786	9141062
11122993	9550232	9581185	9049875	9898167
8024732	9486280	10227395	10229473	8068508
10172688	9967951	8157732	8819452	10967699
8826453	10031399	9632403	9043519	6958371
10116641	8990895	9057421	9981110	10967172
7957066	8947170	9320280	8095632	7910385
10984637	9579443	9088173	10827745	10163787
8002099	9403625	9968321	8002941	10020632
9119065	10626776	10065945	10223788	7987183
10020905	8434395	8941066	8727853	8867585
7589955	8511835	8565198	10098877	10130437
11045707	10487135	9361681	8013548	8927229
9196653	7904302	9623231	10028646	8974717
6532724	10606045	9426311	8955431	9993841
15514516	9031594	9950397	9055938	9067800
3927036	8975052	61175720	11015584	9963479
11065554	9455303	8555276	7013508	11079095
8884329	9526505	9460061	10955177	5903252
10172845	9493393	10914187	59982229	10949133
7854082	8962112	6588598	8903698	7085423
10062768	10644910	12017456	8573549	11046423
71905164	9367606	6966211	10556512	8949915
9158351	9680470	10454814	10006106	8957582
9020855	9294805	8714405	6887850	10027156
9052029	10540759	10187489	11004520	8191248
8927066	8104079	8710946	9045037	9842655
8920241	10953592	9344596	9308121	8909301
10045992	8437267	9941735	9733531	23962085
9049514	10976962	9623304	8947550	3266965
8943476	9579814	6039370	9005087	11835613
10034974	8421007	343088	10135379	7889475
7978810	61021564	12087656	7839366	10126711
9998297	10541391	9147280	9968379	8938738
8972003	9048564	7748100	9079003	8889193
10084513	9439560	10620055	8961466	9187238
8946101	8931053	9080528	10093796	9811822
10128911	9139581	8972868	8964145	8357352
7753614	9951298	10065795	9096624	10021217
10028502	9521753	8330062	8874390	8919949
9084508	9454780	8974760	9119635	10824266
8962652	8937575	7672878	9866720	7987760
11147473	8960324	14273046	9984360	9960053
6934938	10076462	5095439	9079110	9388189
11009023	11044766	10553864	11000839	9677515
8020053	9560102	9442477	8875578	8978210
9910135	9373691	8942320	9195482	8288631
8659207	8934825	8956431	10874749	10767988
9432156	9618472	10116486	8924311	8901724
9832827	9439617	8997367	9982450	8154421
9036194	9736203	8974849	10005189	10885645
9044338	12283839	8925296	9100017	8076063
8732691	7502208	9612263	9911956	10027843
11254416	9060351	9418313	10095940	8964089
6969006	9420868	8950344	8932093	8923797
11124809	5987377	9658480	9361236	10074739
8894292	1053406	8417490	9996571	8981482
9061081	10943560	9996666	10651815	8908246
8912001	8577544	8582676	9034959	9190886
9037369	10022985	10436682	9991804	9923535
10000420	8468672	8596638	10107538	8968484
8967612	9926947	10350357	9776268	9945845
9026244	9048154	9030747	9070124	7980001
9040124	9548178	10566695	10015833	11078561
10926800	8993302	9240000	9911729	7141617
8113874	9421979	9771810	8424625	10231936
8988375	9076409	10015537	11622017	9627416
10985560	9924024	9414753	8946815	10039737
6955726	9046372	9980060	9069617	7904591
11049249	11035588	9630365	9647060	9007966
8026080	9090490	9149924	9370559	10019347
8947433	7395843	10866151	9524320	71984899
9167540	10575726	8940501	9477022	6972224
8768186	9675742	10042477	7985774	11032114
11006396	8781037	10322006	10363145	9132247
8990301	10248179	9006120	8892963	8899097
9051530	9148506	10016326	9790059	9949870
7941748	8051996	8771629	9008454	8996468
9948553	12594420	9853139	8886291	7985393
9977360	6443844	9022678	10107654	9996115
8175280	9924333	9336107	8503200	9008939
11820296	8601666	8979140	8797830	9259986
7103862	10540644	9700111	10221537	9796965
9968072	8922347	9334131	8526513	8155559
11113210	9038680	11020860	9258186	12113352
8972287	8918230	8130256	9589308	7882140
10068210	10087538	9833360	10098217	8806847
8836471	8895277	9032696	8913682	10126603
9038153	8639182	8844195	9063563	8855601
10928462	10442539	9806759	8937557	8004228
8154585	8983246	9349855	9582634	10997458
13937388	8917146	8960820	9046186	8101512
5663918	9576825	9066777	9397464	10280639
11438913	9188554	9592377	9008657	8874976
8811460	9309854	9362490	8994728	8901579
10231630	9000710	8640857	9994163	10121170
10842060	9657904	10415216	8960087	8708220
7091156	9415215	8563992	9061432	9098871
11052861	8612093	9417133	9980613	9938052
7856647	10016404	9005779	8534619	9002224
10038006	10417731	9922207	9514311	9036223
8961810	7930283	10693370	9511350	8991633
9031285	9593272	8387470	9004458	10100607
9941368	8140244	9015124	9410025	8845762
11015831	11268971	9542633	10027258	9123729
8069050	7987415	10488880	9012765	9246398
11011346	10085137	7940246	9405196	9665055
7990101	8849777	9049230	9136936	8974435
10878893	9007915	72022883	9475042	5097646
9009285	10069480	8531467	8964001	1968550
10148574	9039030	9468538	9988512	11019385
9955180	7651638	8917323	50438025	9028808
10043390	11244478	9671198	9622258	9023786
9889615	7700733	8991042	9092902	9139349
42953801	11362366	8989600	9529809	9679786
8073826	7470527	9981494	9426946	8154614
9939524	10163989	9416440	9046321	10051527
8981859	9296691	8902499	8864570	8938871
10054496	9079800	8677306	8587980	9906044
10028721	9505978	9370740	10549442	9010402
10044759	8442355	9737779	8483592	9015378
8976424	10019314	9033771	9428828	10017565
9889615	9072380	9911442	9102851	8938245
8038044	9519141	9053186	9838176	9113326
8945100	9522302	9289284	7988038	9895992
9764483	49921393	7976162	9977116	9037977
9283818	8860759	11154050	9033771	8963343
9965772	10756996	8842827	9604916	10103550
9006555	7960222	8028886	8981326	7889917
10039578	9390215	9809593	8986293	9966273
8008644	10035224	10248859	10001387	9204888
10068478	8526552	6988646	9455124	10060707
9912189	10054166	26914100	7967776	8819164
8077289	8428976	2037903	10375366	9022654
10622323	9974368	11012745	9571604	9978941
9092397	8925913	9636835	9032644	8053355
9899632	9096062	8321356	8239341	10009037
10104822	9575178	10022708	10007159	9269214
10174208	8993816	9000093	9855768	8978245
9084693	9954760	9960089	8969103	9711229
8992970	9355874	7630860	9002391	9022666
9674082	8568823	9382530	9029866	11148646
9028227	9218999	8929692	9932741	5753832
11207280	10208241	10668579	8245564	12023308
8100438	7646148	9421076	10725419	7963951
9907583	11416278	9976291	8637806	10040492
9813711	6913549	10112985	9450728	9071689
9212251	11025637	9992272	8278016	9038712
8967421	9032253	9550285	10691127	9961138
10038115	7630407	10063023	8618264	7882365
9076783	10407739	9327835	9326507	11092620
9604602	9700048	10004851	8986468	7907528
9526517	9934175	10071067	9976204	10054799
10562474	7907907	8922350	4031964	8021847
9298597	9450407	9745257	2037637	9840929
9990857	9601699	10230703	11540431	9235225
9646162	9369632	10008942	8398339	9936387
9007283	9050359	9052571	10101475	8934537
10354655	8901031	9922537	8494403	9014300
8980762	10100780	9736499	9441307	10143085
10021619	9104134	9925893	10049299	8822550
9962236	9480137	9011492	9529899	9101484
7985990	9468356	10408172	9396408	9987402
12055440	9636674	10022240	9322186	7904537
7951858	9263464	8897886	10709107	11046550
7962309	10586301	10688619	8613673	50146006
11033741	8461521	8897338	10383136	8215902
8724067	10585969	10095307	9065593	9652364
10062825	9463434	9120860	10478623	9963459
9179664	10019961	10842151	9494479	8257780
8769006	8978091	9027640	9981109	8945334
10255731	10571504	10043997	8964725	10042106
7955998	9494412	9015809	9996687	9811439
10063292	10470293	10849101	8105774	7855220
4735182	8098133	7469164	9884126	10095362
2233555	11907178	10585366	8979866	9021164
9966258	7436887	10077117	9598023	11137411
10014443	11602499	7930883	9429975	8193887
9033241	8018261	10362592	8409748	9681295
11020285	11893547	10022812	10212531	9191959
7990602	8100428	8590623	8475494	8787216
8993371	9901559	10396470	9886250	9993434
10015047	9127395	8731018	8981793	9290467
10097716	11297055	10311727	9493197	8858225
8837988	8945560	8934214	9542145	8834573
10040019	10023000	8728049	8959347	9005764
10026279	9025526	10948672	9026785	10957950
9055157	11042685	7129302	11146516	7136231
9970389	9066036	9806521	8907978	10218076
8943378	8888741	8980998	9991587	9724754
10031957	11101514	9360837	11173204	9081306
9995457	8528582	10646581	7872357	8896226
10066027	10185988	9354234	11146983	8980511
8635687	10794428	10751918	8818874	9988777
11001226	8047368	8912026	9011237	9053194
9259497	10100095	9357062	11039450	9057355
11119657	10803869	10716025	8379973	9925091
6280634	8472312	9330672	11809474	8974272
12666344	10928890	51027084	7879287	9028344
7015388	9077226	10013011	10934551	9206202
8927743	9536921	9960481	9077581	9770726
12081451	9386734	9562324	9900940	9153659
5883843	11098287	10531595	10051404	5857780
11174413	8527085	8849336	63054562	-18414
9857282	10468213	8793191	9941333	12281699
71800055	8740879	10874938	8970666	8740524
9251089	11908839	8369427	11032492	9008803
9676092	7395357	10002240	9039623	9991805
8241696	11538835	7987985	9982481	7984445
9739241	8473536	10689034	9111161	9109257
9287256	9649218	9012972	10809826	10870162
9003689	10861857	8340985	8521651	9088387
10028209	9055097	11944118	10406528	9160469
8139280	9303210	8048819	9023158	8776252
10535969	11059674	9972030	10026599	9239874
8377517	62073216	9012333	10006362	9834777
9117438	10991544	11176569	9284563	7926535
9830571	7639554	6853345	9725295	10043122
8953356	13282384	10592806	10577085	10064737
9043253	5730723	8386974	8464759	8286386
8940887	13211869	8983255	11005355	9900208
10020683	8121778	8226106	9049639	8785151
9692140	9861228	12768885	11128141	9966925
8315081	9028957	7029210	8813121	8955726
9932499	10075098	10005830	9085465	8981427
9333704	10913620	8531722	9909071	9038617
9751593	8673483	9069530	10066509	10109342
8737415	9972709	9149571	10943577	8917314
9268330	9935417	9874820	7942717	8984009
8944554	8028725	8984304	9063621	10027664
10009129	11419646	9359417	10967511	9003148
8993340	9646571	8959249	9980218	9100350
9056620	8020643	9693928	9054969	9938639
9674386	10998217	8964594	9946553	7808712
9064923	9003786	9378303	9013813	9033042
9231065	11282672	9646038	10029145	10015384
10030405	9024853	9405729	9949970	9003652
9774795	10145606	8929287	9049438	9338650
8396185	7565257	9059148	10065018	8793602
9822777	10998596	9596049	9890784	9888282
9003654	9935309	9382721	10035913	9097555
8950484	9524378	8953532	10017043	8881335
10717780	9837083	8992580	8990318	10254919
9337543	9009013	10105360	8960370	9126530
10010003	10706935	8938841	4085976	8620560
10013021	9964372	8637834	3878946	9220866
9909212	9059167	9993125	10047699	9924333
9060648	8955663	8982676	9992939	8963214
9878246	11984317	9346830	9183550	10049740
9068519	8351544	9036056	7932952	8913637
10063897	8025503	9574107	11060024	9899147
9925999	13523959	9065679	8868348	8042173
9234767	6074255	9974339	8949403	11029674
8786820	12138574	8389779	8930891	7326954
10042981	7980649	10655284	10049968	10595267
8953631	11237621	9083743	9088022	9141502
10103921	9108413	8960723	9883908	9007344
7954680	10023133	8907606	10011855	8929105
10016750	9502120	9208549	9014119	61145777
8923250	9421326	10880769	9039292	8801646
10071350	10010428	7292942	9897171	10111937
8954973	10525390	10025661	8100841	8902867
9955928	8051851	9987658	9995597	9066430
9101379	11374422	8655283	8999990	9911255
8784119	8666670	9036453	9921903	8056877
10169181	10017563	9399362	8587804	10957979
7959659	10047104	9948007	9507969	8095903
10815335	9924239	7928646	9926153	10014316
8186889	9397684	10695453	7995668	8913164
10054103	8976950	8354128	10134858	9109718
8964926	11614970	9941079	9477284	9969636
10046534	7959105	8001773	8965614	9044921
9039249	10995497	11108875	8735598	9888629
8852511	9510966	7938917	10331388	8163451
11000294	8568011	9710662	8338280	9985068
8120931	10254379	9015870	10038147	8810284
10960390	9790767	8882730	8531616	7998374
8006178	10962961	10081897	9999150	12077462
