CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
9841672,92108,10053921,9607425,19846575
10030441,172890,8950646,10039883,7946106
8900163,176664,9380816,9075864,6227914
10080185,178966,9738170,8954765,849437
10036256,188000,9066349,8972631,11118426
8982923,202855,9872949,8997932,9884753
9813485,177402,8159267,8922309,9112669
10939764,178157,9761021,10077682,8776903
8006833,182070,9520953,8956052,9973434
10309437,216167,9519227,8441112,9172702
9781380,223778,8934721,9740300,9787192
9905490,174972,8999805,9260970,8110200
9046537,174754,9003304,9515134,11176477
10038476,205754,10035130,10041831,7989916
9978251,210066,9008823,8253194,10792073
8021903,223825,9063080,9654385,7879544
9096763,456611,9988489,9006090,9019676
25781356,85038,7935572,10044513,10132905
3082052,184471,10532149,9013625,8896791
13114056,109299,8630243,8107154,10006812
618148,165895,9832593,26951253,8951954
4308941,175609,8135103,4096452,8066609
12042199,165567,10200857,10764491,10934177
10032585,180721,9698290,10028773,8038911
9759105,213713,8000657,9112885,10045680
9022067,81044,10276368,10136514,8903319
10088762,191517,9753027,9704806,10069651
157039,175465,9012828,8329311,8858820
858565,181089,9944587,9729671,10126821
4170675,182258,9930994,9378130,7900687
13767842,311066,9398658,9610931,8954062
7977914,169664,10640449,8425919,10039040
8967375,153546,8971312,9542383,10073007
12109558,157066,9991143,9083665,7887631
7187769,152687,9267957,9930116,10005338
10787393,186145,7771431,9937449,8984783
9038246,198146,12987239,9033463,8296693
10751161,151105,7988927,9023569,10705714
8242191,154795,10048462,9939292,9024084
11001031,151399,9920487,10035437,7988532
8762104,154949,7992147,11196110,10986437
11078853,198068,11002058,6823525,9163331
7975414,97413,9108636,9092343,8839981
11874250,150395,9920160,9945743,9947275
6967159,151615,9413034,9298442,8255705
12133188,151284,24756537,8895476,9784611
7932475,164192,5210840,9761378,9923451
11043476,157371,10636385,306404,8146149
7885972,174102,9984525,6656569,10891800
12055359,160305,9014195,12002034,6955701
8077473,169085,9984204,8084042,11980758
10007645,190556,9204337,8900524,7897865
10808955,193202,9733626,10000138,8081089
9141827,240058,9159315,9062757,11002183
9137831,92557,11958454,8918061,8250750
10862231,168108,8200643,9605598,8698585
8046700,177562,9794632,8604139,11074384
9936496,177809,8938855,9850116,7058109
10013562,178348,10023385,11160496,8926970
9891835,205127,9209415,8044189,10828571
9158631,242870,9726792,8991115,9006494
10830415,175785,7979699,9951327,9107010
9089664,179920,9506481,8863937,24017993
8908659,182528,9571655,8959425,4014098
10053701,217401,9166075,10106778,26052400
9918363,226040,9082169,8932291,2724656
8095177,176045,9645513,8980949,12375118
9882950,174175,9053370,9202935,8659481
10136845,175848,9418466,9879184,10992176
8959524,215373,9498573,9043330,9113577
9956654,217759,8457447,8790290,9109461
12953665,142882,10612134,10034804,10844401
5997107,177644,8968011,9004805,9972426
11023943,180950,8225453,9104681,9028238
7982702,190362,9951273,8849363,9996212
12080182,103873,9844936,10044969,9937000
7925173,228299,8985519,9010818,10065682
215023,178347,8980602,8904064,9886222
7862150,174401,9189824,10106177,8081361
12861651,184808,9835187,9238538,11167752
6964811,218750,9031061,1778688,9997730
10180128,239165,8963509,967482,9924200
9911220,175186,10294661,1905849,7779986
9118542,176241,8751224,12042636,11087273
8788434,180204,8992485,9004972,8894041
12075328,215082,9972543,8919456,11210913
8912640,242781,9221796,9096836,7995294
9978450,175050,9773436,10017706,10925906
8978349,180011,9256352,7842598,9830314
1225679,183520,9698286,11037644,9083327
7857492,210847,9129495,8993618,9928986
10975273,245698,10822310,9215728,10096786
7974298,188890,8941835,8789328,8951694
11977841,177376,9134144,9136878,10045890
205717,184385,10979853,10019499,9919350
6743422,203685,8994831,8920446,8967935
9942449,240762,10004664,8902338,9914497
10102923,197929,9896379,10109169,11255210
10105437,180186,9159309,9915626,8988820
8818284,182359,9920892,7966575,9805249
11008722,227663,9277227,9950382,8985124
303520,221583,9737840,9182932,10030987
6826885,174958,7909101,8813268,10001023
10742259,177492,10151541,10072884,9968807
184748,165318,9876525,9086808,9082609
6893502,226070,9026674,8816720,10879715
1045571,255160,9432337,9119837,9007664
8054363,178194,9604321,9884438,9148936
10818166,283134,8027886,9061167,10969175
9086204,270026,9861701,9933677,9794442
9948814,176406,9271247,8039324,8011888
9997797,175206,9878360,10004364,10187076
9092026,172898,8998091,7911835,10879155
10997167,175465,8867690,9968767,8991703
8826158,379180,10060101,9009745,8031521
8991190,164019,8434174,8955213,9868004
12161093,174219,9536439,10037396,11191943
8073585,172668,10047031,8080912,8809591
23896716,178133,8190864,8254596,9074165
4937222,213876,10001630,25680505,10871337
11962797,219025,9037673,3753443,9097822
9082426,174008,9663180,10198741,9896714
9057019,190522,8004365,9054943,10027865
10976869,187534,11094493,9990785,9124842
9945290,219770,8160458,9026944,9812423
8864341,253405,9851849,10079867,9929927
9035537,183779,8308549,8964112,10092317
11113023,182218,9577790,8281032,8979323
9919304,186502,9994831,9552734,11111781
9120102,225212,10029151,11325560,8744263
8896812,228080,7239303,6746558,9141941
10889846,180360,12947798,10012448,10952101
9979846,186679,5851756,9073520,8943472
8064132,191309,8941052,9138272,8930071
11037267,227319,11047211,10837786,11969772
10036188,226294,7945164,8038204,8146093
9940008,101749,10045583,8876969,9897512
8911864,117395,9078021,9358243,10000469
9142118,116511,9924468,9598435,9155820
10910031,120100,8141296,9052913,9933705
8946251,120616,22811226,8160952,9041191
9963974,270463,6080738,10849863,9039206
10141988,121065,9926396,10203530,9024952
9923604,185398,9022283,7872017,9812113
8914409,149157,8990675,11903916,9132267
11186292,124729,9294473,7997730,8943925
898668,126059,9709462,7952743,9871179
1943378,148699,9013533,10237916,8388821
975080,109968,9951709,9825150,9636930
94634,116831,1575747,8999346,8976016
394771,118329,4568690,8912150,8945321
445578,116851,126098,10138471,12225637
328439,131743,1822505,8245424,8888910
804825,128482,298645,10612880,8092764
330940,126024,621776,8054846,11955506
542742,109171,2401388,8972737,7761045
972281,133812,14709754,9959953,9142729
11972208,110768,7856395,9088820,10107399
8235296,111242,8131803,8920921,9886258
10756634,112048,11163568,10026094,9985217
10009971,123384,10841316,8054947,8917885
8903695,119927,7854410,9855966,9044402
10129633,117434,10097979,9062718,10908086
8879736,146306,10376597,9952788,9117824
11187656,139234,9630035,8127469,167231
8929823,110323,8904953,10013510,6741788
9866956,111749,11137215,9229231,173631
10088770,115231,8927604,9112988,844418
8949226,103892,9916802,9508815,8018483
10046113,177521,9101024,9027794,9959005
10103314,136317,11179069,10357859,11352692
8798993,235282,8732465,9664852,7615483
11232097,218486,9247224,9438995,7993821
8882358,208320,10714682,9713551,10027596
9931864,218379,9141548,10225315,10166034
9932162,350873,10083190,9593282,8740152
9003375,252985,9934817,9084310,8985040
10056669,163863,8878225,10917564,8964753
8844799,161077,10898304,8956796,10005804
8113496,166841,8091426,10056411,9101530
13969725,101632,12152548,9896871,8986333
6891837,93964,7881022,8038820,9972713
10993229,173861,10963078,10973808,8971346
9064125,184397,9126906,8114188,10142786
10988384,190633,9819121,10904007,8890583
8947471,198064,9155382,8250744,8907617
9115575,225090,10915835,9751602,10112883
10790168,208149,10113624,10003359,9047377
8073538,190280,8733465,7945586,9834601
10961193,188007,9987969,9993349,9968867
10029915,195812,9038459,9400132,9088043
8050108,197084,10054430,9659289,10066614
12009359,218006,9968522,8975420,203032
8941461,188301,9952358,9003790,958809
9020545,206558,9047284,9255847,475083
9922112,183472,10902451,9107984,2331340
9944526,187338,1185107,9689991,11899821
9999961,227844,600882,8909244,8029588
9097468,202342,2555308,10043316,10939265
9997397,136406,13955850,8019523,7031460
10071356,122877,6736943,10086819,12083011
8959083,129427,12005365,9085479,7816020
11922635,78557,9014377,9080229,10065797
8005978,143249,9050360,9763860,8161745
10098590,112665,10916609,9004821,10016245
9784835,123663,7898868,9898823,10969507
9266555,118803,11086003,8104097,7724016
11003301,119055,9999938,10264125,10031358
7755969,123847,9045248,9767837,10990312
9968789,122083,10906561,7865189,8208027
9117764,150284,7954423,11073960,10727398
11030223,213676,10997899,10071604,8049338
8010394,125067,8038544,6935177,10979473
11892288,118462,11999842,9304791,8946055
8150675,107184,8155875,13839478,12058375
9841129,189055,10790564,4765731,7085035
11040986,248991,8992348,11174951,10984202
7946793,129371,9988129,7812322,8943786
11154779,186381,10091069,11118162,9930245
6264221,187661,8767815,6879034,1147489
30760802,192643,10217451,10991606,7961286
14855982,405126,10045318,8973474,9171684
6140996,186135,8794163,9196493,10862093
12757175,195139,9998658,8944046,8931074
8014782,10407628,10189241,9974888,10971103
10115174,12183488,9921670,8930171,8923034
9075809,9199918,10182518,9067802,9927927
1090965,10742790,8761039,8983314,9063344
6590160,9089898,10911790,9976681,8886143
11105898,9856153,7953377,8235481,10023742
8894173,10093936,8097264,10808339,11076965
10031564,8918449,12963423,7902906,8988051
10099179,10077996,9093266,9964925,9977135
9043064,9842297,8914058,9273554,9080721
160246,9096936,11047665,8764269,10865664
729417,9974273,8929502,3159269,8085414
4953772,10985874,9960990,4923290,10944552
13113087,7980420,10005628,9944302,9065567
7779746,11063156,9113577,8166526,12037651
11077129,9054822,8176362,9721164,7036175
8884666,9939559,13710412,10098532,12114250
11112716,9990425,6984551,9917986,7672966
8980034,8992939,10940310,6993308,11160946
8952638,10297560,9111137,10110225,9907822
11055984,647963,9875134,11037341,8923408
7949581,6950167,10136252,7020490,9130851
10935318,160311,8853817,10843284,9780658
9298669,249881,11045224,8887887,10040342
10928543,6569345,8910914,9060535,10002002
8810674,12266448,10225404,155244,10013951
8890443,8829168,8879344,461301,9203302
10113092,10907132,10873272,4408532,12797253
4973729,7188001,8111328,12949739,4902070
132423,10762220,11863140,8133177,11148385
12910381,9001084,7131158,8971571,7912689
8932562,10006898,11989146,9070091,8512167
9314706,7119592,9018384,9933685,14416049
9744039,10813840,10008646,8927478,5089856
8953614,9046394,9841560,8975505,10023352
9930480,9190222,9061077,9996296,9035096
9973854,9756265,8962718,8078575,23872096
9072279,8260598,10978672,10887321,3072034
10048312,10216831,10041407,8030229,11882631
3073489,8792943,9032407,9952999,8933015
3706291,10036296,9994630,8277949,7999244
13087371,9051986,9858117,10827630,11137202
8081071,9759543,9125582,7905182,7882367
886230,7889880,10112902,9882969,10417170
8222434,25104132,8863307,8013181,9626175
9777452,3965196,10921386,10221562,9932406
9070700,10937076,9961096,9000332,9184627
10861471,8165610,9110693,9788718,11843302
7942805,9815522,9820983,8137388,8006006
12049445,10058574,9019359,10125649,10940664
8064376,8170074,10043196,8818950,8066887
12875596,9857156,9989425,9221645,11073897
7065649,9280540,10073924,9230550,9758346
334702,9133682,9991341,9484567,8172500
7787990,9958262,9020725,8919457,10869513
10785625,11580678,10920657,9482220,8955142
10008521,9086536,8040553,9003021,10216610
8965634,7934711,11111459,9545715,9836470
10057678,10138107,8975052,8977446,8960981
9209159,11038025,9865839,10994217,9928280
9758416,8790902,9928907,7987372,8363151
9888266,12197666,9116480,9992168,11612748
9200804,7935175,9860904,9111984,8033295
10925267,10896579,8963844,8969750,11129306
9908938,7103758,11076148,8974192,8929094
2977919,10791495,9977087,9994280,8871482
2040680,9003732,7842925,7921935,10183130
12972508,9419763,11143170,10108983,9814286
8914599,10622740,8874508,9862859,8210543
10058153,8992491,11016659,9117506,11798190
11089309,4500792,9071510,8940395,9198394
7953058,3531017,9859612,8967496,8814864
10991567,10982555,9065840,9968751,12159429
7843423,8985474,8902510,9123686,7919107
11142899,10032796,11217388,9985493,9944983
9908069,10082976,9075796,7949350,8883201
8961124,8907933,9838363,9907596,9025995
11095167,9964653,10097879,9105677,9280985
8836375,8027154,9734090,8983185,9754309
9127646,11082576,9055373,9217971,8997660
11084361,7953628,10237117,10773472,8925730
7975551,9986609,9977987,8010340,11128882
10882999,7906736,10013142,9917869,9111246
8948812,9029275,8727282,8969808,9802323
10938649,11003343,11008186,10494558,8941790
8109324,8989167,7948645,7079389,9261567
10903786,9557469,11086816,10452392,10673446
9111498,9851889,7975213,7916304,8250340
10984294,10604174,11984450,11444887,8932608
8978887,8977299,8033617,7678581,10882458
8888877,9094906,11119621,24171528,8992104
11194688,10854629,8897641,3945956,10101139
8962242,9066988,9942495,10214631,8822571
10007044,10193021,9954773,8740979,11004286
7959339,9724187,8935952,9857101,8037568
13193267,10096995,10079949,9423137,11097899
6800555,9993224,9943153,10549193,7834931
10898198,9904759,10094356,6985092,10170766
10037810,9097308,8974591,10450874,9032548
8880273,9935706,4041018,4653457,9930796
10195170,8901822,2966490,1882057,8991860
9808977,9993543,12956492,10298864,8269866
9010378,9181783,7971621,9655030,10535480
10202849,8972730,11255621,9028706,9154871
10021977,145806,8716935,10157039,10916899
9690219,122084,9977993,8883364,10156664
9125456,54250,8902059,9022810,7877018
10083964,116499,11044395,10047473,12020828
10124610,115480,9091009,8852217,7974817
520770,115900,9935096,8203160,9896300
5301037,144581,8976308,9869543,10108531
13985480,63140,11052480,8935523,9978315
6938850,113079,8914193,10013636,7901172
11986289,109131,8916062,8005334,10095804
8008780,154425,11120338,11003140,8907265
10887315,148676,7937705,8004772,8988980
8318082,151428,12126771,9316968,9976539
11822466,158268,7958487,9620900,8934867
8970917,180375,9968433,9997606,9037785
8962737,182293,9890940,9250789,8973057
10963783,154271,10092212,9999876,10076001
7998443,121552,8896041,9772014,9951609
10962932,114885,9956263,9308201,9934279
10194999,116015,10191836,10172238,9037306
8915085,115701,9818513,9709254,10009389
9924413,298732,9055153,9755797,8191577
9921588,132538,10132940,9302941,14956367
8951367,148971,10800885,10652879,5905872
10236749,166106,8139301,9049847,11008631
9800733,156148,11063586,10071635,8881273
8960283,265694,8751198,10875791,9921692
10949924,160227,9294357,8081515,9103271
9124928,42258,11649035,9152982,10901195
8885970,124422,5323269,9003872,9068950
11083761,114624,13691702,9837188,8992444
6984029,109317,9307765,10012267,9967409
12081340,109283,9782873,8107150,7937386
8839756,111250,8895530,9893953,11012443
9186548,145712,10108118,9219611,10087882
11854805,154595,9892784,9690815,8895014
6944056,105314,9088648,8017336,9948582
11964570,105958,10843590,10223624,9054724
8066912,114699,8994279,9132790,12142232
12037390,108521,9045057,10690729,6855104
7935701,115080,10111516,8931557,13043807
10053605,110707,9789824,8027302,6883878
9882473,159377,9136332,10133262,9999890
10001426,96864,11018100,9880402,10094049
8930065,131522,8964595,10078873,8947744
3127386,134170,9906836,11995019,9922312
4936386,129374,9080270,5916654,9982168
11090015,128934,10979296,10311259,9143252
8944000,136049,8890263,10699111,10179576
9915878,257996,9972598,8966648,10744351
10038604,131826,9046121,10186837,8097326
8984077,127576,10121665,9824921,10905954
10950397,130759,10936496,9023686,7952128
9136243,130806,7978816,10935465,10935479
9841625,132625,11065909,8946146,8071071
9134846,148758,9039103,9198623,10083825
10921508,287027,9964083,11018941,8917190
9036930,127095,8933669,8840703,9981692
8907315,128302,11126998,8991397,8906502
