CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
8908591	7878685	9757933	8706067	8094808
11099237	11085458	10231454	10273232	10899784
6047922	9023845	8999553	9504329	8321537
9877781	61059782	10083217	9102809	9698962
10170934	8883806	63509668	9421459	9082170
60915540	8094104	10453766	8948206	9878579
5477793	10027209	9487389	9620067	9010974
341255	8875161	9467499	9929194	10178989
11929583	10081333	8564488	9494967	9818524
9213532	8926413	10230630	10028035	9031491
8034843	9179032	9155719	8930627	10991493
5857591	9803613	10044938	10521044	8027395
2068397	9037591	9020694	8276551	10343309
11091190	9111965	9976255	10785702	8968267
8945988	9845327	8668198	8436322	9857503
9012876	6566753	10326223	10558338	9168494
9042045	12694465	9026273	8423107	9623227
10060411	7803779	9489542	10084147	9104897
8606768	9965754	8483407	8901795	9009142
9238106	7980481	9972252	9007659	10296944
8958125	10973735	9005308	10559719	8736816
10060687	8114601	8944693	8461141	12074655
9023362	9888502	9654401	9850287	6817543
8961333	9177163	9987254	9680223	9489077
12861793	8820395	8472984	9064780	9456228
5224497	10002099	8929765	9377679	9098884
9910094	9118772	10018416	9086368	9292257
10057351	9926702	8965105	9469280	12834707
8086321	7989726	9055028	9450540	6793543
10658765	10191414	9566310	10046475	52986155
8254403	9916246	9124789	9514859	9016910
10048395	7913985	10324550	10082666	9220320
8030984	9981501	9003588	9006564	9758120
9898057	10006948	8928223	10993574	10012499
8831891	8166430	9047660	9019154	8004330
10177808	8786784	10008141	10916934	10162064
9007552	10201578	9037762	8028214	9337455
9006332	8846877	8865469	9041033	9486805
9031204	9972305	10132352	10987142	9017001
9793007	9099126	8921966	7445580	9170717
9167676	8886567	8994004	11537051	10246541
9068131	10053270	9658116	8124110	10789629
9924268	9158127	8378942	9909348	8850599
7941447	8832605	9969882	9063096	8902111
9066114	10071305	8721215	9902408	10295520
9989617	8990006	9884861	8413413	9769625
8975785	9084281	8184831	10047421	10097837
8723190	8968651	10272254	8523102	9967518
10237458	10072353	8973681	10437407	9036961
8742305	7840214	8952622	8634711	10036569
9309315	11034567	10022783	10461145	9977084
9222936	8102915	8189279	8562312	9015926
9753322	8804772	10425159	9883329	8879354
9060020	10017877	9989755	9579522	10000631
8974550	9162500	9521108	10512233	9144511
9143471	8853806	9529105	8377891	9883364
9847625	10016087	7959022	9609284	10245200
8976841	9056587	10497744	10018685	7739340
9102798	9021325	7928595	8436411	11041945
9954724	10041227	9522169	9942312	9068040
8973669	7809593	11460589	9040277	8886900
8693470	11077968	8619262	10610967	11078940
9355556	8127476	9920301	9023960	8076423
9944373	8956602	8218512	9006054	11945128
8977830	11025962	10772973	10492192	6877280
9022210	7921390	9015874	8406798	15061354
9189052	10078506	11003476	10003400	2999992
9790781	8828447	8408565	8462237	12045719
9020655	8081135	10569463	10458036	9171435
9963407	10999175	9453067	9087414	8746214
7985801	8978108	9975475	9439410	10138383
11056311	9973243	9004231	9954380	8889696
7972719	7952306	10075867	10087938	10130837
10028672	10030987	9969387	9481437	7802894
10072493	9254157	9004745	10542362	9982046
9074253	8952675	9990172	8988598	9067333
8906852	9997009	8984103	72528860	9269241
10046213	8819822	10568744	8102338	9720136
7846688	9968293	9002745	10848421	8919077
10013627	9132532	10438828	8041864	11077872
9989935	8844430	9577347	9930964	9023632
10053264	9999363	9062938	9052240	9070266
8760717	9221705	9148952	9103839	9980801
10920366	8812454	11278006	8867332	9972109
9314912	10055869	8659028	10010688	8137301
9018121	8993599	10401632	9401934	10812996
10669766	8935178	8901606	10033053	9058745
9348732	10168383	10040482	10945087	10011068
9951535	8031824	9014874	7847673	9061031
8974209	9952877	8689857	10714484	9908173
9028298	9066945	10217637	9109128	9053761
10020107	9863911	9108421	10393697	8913675
8982001	7028192	9886748	8545402	10098648
8964780	11929785	8660729	9032700	8250301
9767082	8194095	10016478	9393570	10810080
12288574	61903018	62358884	9572099	8845373
5101257	7856389	10549373	8971476	10048714
10881849	8997730	9024237	10079795	8925989
11044336	10075309	9385059	8918332	9075942
58123879	8915623	9975142	9393973	9152631
1897744	9071741	11051967	10060637	9924115
11932666	11067776	9052534	9533042	8926557
2185760	6949217	8900928	8258504	10015858
3801039	11029818	10066203	10753121	10070466
1043545	7900228	8968901	8502003	7801634
9022707	10115277	10057479	10969039	11000420
9027688	8963883	9919157	7606151	9016354
8945866	8047000	9978748	10365453	10002719
9936542	11923655	9060621	9521186	9140874
7767062	8018559	10583273	9475843	10828522
12262130	10009989	9387473	10046300	8070320
7952175	7997996	9762662	8746045	9991813
11112324	11055827	10314481	10788043	8958041
7996606	6931200	9030952	10037722	9120703
9909926	10929166	8884664	8148559	10076745
9007834	8191213	9612486	9793168	9867992
8941659	9950514	8404023	10026587	8042636
8183648	8829723	9979373	8434792	10907211
10657279	10029430	10640766	10564015	8960409
8259876	9022612	8017689	8176267	8956263
9977172	9984896	10408482	10803535	52038275
8934373	8100398	8610620	8420886	12085345
10035378	9953285	9410286	10534091	6074696
8097290	10211014	8958923	8023121	11936765
10726153	7953433	9642355	11017348	7911880
9265184	9785541	8956941	8202724	9335772
9014236	8985866	10976409	10790280	11752788
9902285	10200885	9080419	9498711	7045574
8981608	7910317	9911681	9554287	9851112
9018776	9963645	8424664	10001242	9016128
9008507	10061712	9590280	8367105	11099755
10036841	7838367	9396396	10610196	7983621
8765534	9187561	9612907	9028761	11034020
4278819	11095202	8922345	8899390	8035152
2997870	7834094	9016160	9532693	9391612
10907486	9153798	10092478	9544811	9501943
7999861	10862222	9027972	8003077	8442359
9776757	8101770	9438815	10379124	11684222
10297925	9000690	9967714	8997504	7873761
8009681	9845373	8002983	9003392	9043335
9933367	10204856	10002577	9974516	10981247
9016549	7809637	8878497	9586099	8933882
8961458	9955164	9724980	10554109	10043116
10055562	9198901	7863391	7927325	8998675
9023146	8917737	10009382	9522206	10083521
9026490	8867390	9484654	10465516	9168857
9926998	10079234	9579257	8998441	9696669
7959796	8940271	8311176	12015176	9014417
10064133	10104931	12138623	7553733	10073028
10009109	7845618	7010637	10455333	7923597
8950583	10034993	8887906	8772283	11008740
11057731	9003325	10030311	10217863	8026447
8978054	10032694	8792997	8684751	10004166
8823060	9040008	10833863	10263571	9420743
11141731	8915047	8384713	9008184	9617050
9067708	9039341	8939932	8994383	8932433
9930603	9955226	10047921	10535906	9478888
9990551	9086461	8997468	8056727	1573765
9770395	9066555	8837298	10986875	5974621
9314217	9952549	10150356	8265405	11315893
9704436	9053966	9025036	10749161	8752293
10250431	7930978	8958174	8445591	9906612
9018376	11047202	8982065	9535701	9962295
9945083	7983245	9621504	9069971	9204756
9002864	9945027	8963146	9891391	9801058
6035951	8982100	10101042	11040816	9144842
757984	10090500	8290660	8014464	9882828
11273233	7914678	10077208	53460380	9104549
8996267	9974690	9624816	8020473	9885295
9029372	8983732	8989989	8062276	9020975
11028989	10209616	8437691	12944295	10072468
7626662	8908419	10504274	6969203	8989923
9285946	8951083	9010829	9997104	9529394
10030694	9971844	9384931	9040450	10514073
9029402	8121298	8995131	10600938	8925588
9949817	10798358	10045192	11983940	10130965
8932128	8378336	8642226	7003886	9964559
9063226	9660792	9347146	10481771	7912230
8898506	9283998	8965356	10872364	12134951
10188627	9720323	9637367	8002457	6903304
9056331	8076168	9372259	10027605	9924088
9870303	10968862	8885190	9596739	8941321
9000357	8098672	10808470	10037066	10034354
9005440	9845464	8351729	8857783	9258231
8897516	9119746	9580961	8109471	9748205
10068432	7902337	9445701	10429126	9154763
9004534	10108499	62146221	8921955	10796111
8914477	60845064	6852930	9067643	8192902
10061929	9194362	9953351	11026898	9840862
9013947	10957704	8827377	7929467	10061598
10790783	6985018	10148470	9979132	7936941
9255361	10893008	8664119	9618726	11011270
9937868	8136796	9407833	8244561	9318458
8060121	10050879	8965090	11768626	9790278
76946302	8902421	11087941	8358660	9948546
9047580	8927847	7522636	9644278	10066412
10067725	10995581	9419877	8430332	9040267
9919732	9203494	9023626	10522995	10146688
8955556	8808135	9477169	9373417	8822342
1814193	8986862	9010960	10658039	11278718
6241728	11191115	9477641	8998688	7674737
10011327	9814498	8720040	10002949	11153844
8977287	10994410	9828715	8924139	8925327
10123527	7042505	9381792	9309870	8887596
9874339	11118647	9058654	9750687	10084879
11043725	10943593	9011914	9017028	8908920
8934231	7853066	9703125	9395436	10030133
9966397	11035860	10062768	9031222	9060331
9038784	8318742	8032434	9504788	8953356
10070820	10774869	10223554	10012883	10035651
10015711	8961028	10028058	8503529	8969289
9950865	11089789	9560185	10556854	72125730
9050112	8005399	10040624	8387588	9007183
9977103	9833776	10329823	9052264	9382850
9998311	10016026	8598082	8947197	11402893
10018841	9971410	10073852	10530379	8400172
9085927	10052617	9974978	8990037	10710388
10927255	8966473	8953043	9447738	7417543
8900698	11045055	10112839	9089267	11627167
8980310	9138090	9317346	9566438	7896943
11066850	9886628	11593237	9875701	11040686
9146936	10011936	7385692	9519750	7890693
9845428	9017735	11078487	9960064	10210101
9065416	9894359	8668989	10052552	7853214
11986587	10053330	11282849	8982688	10004396
7976437	8100925	8626474	10511098	11164841
10076453	9850495	10151676	8015578	9853640
10014367	9157524	11301896	10210263	9074292
8880473	10029183	6916045	9767753	8976084
10005507	8962090	12991920	10073144	8905096
10029842	10026589	6981974	8202489	10082718
8887881	7950285	10589486	10726573	8963459
10137812	8947483	10464970	10008178	10096634
11020713	8977718	8555081	9022955	8943744
7897330	10015974	10019016	9494109	9938764
11119307	8927662	9392598	8974604	10091051
9880854	10188585	9974424	9740640	9942772
7814944	7994336	9643305	9802622	9047022
13252756	9790809	10023478	9480808	10262159
7042877	9202612	8357048	9992842	8884261
9972393	8823226	11598236	9621645	9740354
9935619	9185274	9061333	9016023	9149282
10075474	9833065	9279138	10911060	8972680
9913180	9141314	9729422	8381401	9897070
9066258	9883606	10884302	9639085	8184728
10063881	8993242	9058239	9112557	10785996
9849376	9048679	9905125	10334869	9027951
9017209	9905992	9428120	8941546	4021273
10065356	9237687	10003060	9085947	1941309
9986678	7769760	9648478	8955025	11976389
9933860	11138743	8203695	10025326	8071673
8960879	7945298	10694244	8957562	9954913
11218017	10046074	9519255	8959204	9226554
8833508	8854980	10008869	10064631	9840264
9142762	9163175	8963301	10023316	9006330
11033397	9836960	8958916	8945051	10950236
9762490	9068982	9621660	9017007	8015086
8168245	9031547	9353074	62568659	11047794
11858082	9015126	9066949	11511672	8867730
7009471	10030225	10019551	6656903	9336859
11788923	9076671	8586367	14901744	9831938
8183758	10943491	9211868	5355941	10976073
12186311	9996430	9217029	11067003	7884737
7914223	8979931	9501890	8542387	10394186
10083799	9965165	9077486	9951576	9655441
9964033	9118552	9997987	8045388	9133911
9114372	9965129	9318040	10984819	9179899
10787290	9992684	9070742	9008694	9681130
8067840	9970079	9024655	12056019	8974753
12091912	8847542	9935370	6351091	9021367
7899672	11140139	8558893	9525770	9193159
9776328	8911680	9462955	9283973	9836240
9885423	9983552	9532559	10201212	9975577
10312174	10079847	9038860	9549914	9028660
9057641	9111867	9399322	9036180	10158039
9932134	10871331	10103050	10391150	9774297
11044290	8889906	8475130	8780472	10111214
8941195	10031511	50993031	10747832	8904228
9054426	52085217	8437634	8967952	12152676
9922368	10038933	9575401	8561004	6875380
10023472	9889323	9486419	11546440	10951579
8536306	10154962	9514052	7331276	9186220
12404758	8041235	8416272	11675035	8913004
63143315	10973241	9562099	7457845	9961764
8988376	9022068	10038864	9006962	9048563
8914285	9958063	8449205	9508502	9047825
11174047	9952201	9533346	9927204	10097391
8902652	9064974	10491392	9163603	9845154
8960580	10814468	7997958	9288397	8898346
10994734	9079307	8938141	11076962	10040596
8930727	7087157	9581311	8574817	9109570
9177293	14816633	10268170	9408183	10028466
10892953	6033791	9895429	8508980	9889330
8879358	10093812	7271078	9487501	9019266
11215107	12045254	9577967	9942375	8932602
7924420	7998005	9456506	9026539	10469477
11129446	9975828	8942091	10061226	9519761
9955700	8901839	10057244	9522411	9041989
8892983	10953162	8968273	12088456	9931290
10101397	9047629	9969990	8489767	9018717
8801029	11070551	8041703	8368263	10064071
11208959	7988657	9571801	10541236	8947209
8787206	11137399	9380384	9552043	62015286
10055576	7753783	8986896	8113938	9931674
10047553	11227865	9151055	10143681	10024176
7932564	9927158	9869843	9705978	8075113
11169939	9051944	8992893	9092661	10332474
8938070	9958577	8992439	8959303	9719227
9932683	10061081	9587915	9353839	9973241
9133558	8014126	9027269	9538990	10054685
10987957	9768823	9460684	10169983	8971578
8649547	9284256	10512105	9019033	8890699
11291234	9865341	8553724	8924744	9563667
9079549	7924114	9948272	9415893	8727287
8842265	10016827	8954951	10010174	10799495
10108645	10897441	8649328	9504187	9008921
9902531	8156189	11064717	10450189	9918103
10739516	11063117	7926720	9616290	8192275
8321563	8814041	10970860	8953410	9912989
11137164	10063766	6977195	10502428	8425045
7679239	10010969	10032690	8907788	10484470
12225424	9932238	9354404	10712719	8997952
7938920	9134784	9045633	8286654	10037500
10125097	10027114	10023862	9604070	8964316
10930563	9858891	7987820	9047183	9289668
9094940	8976534	10643611	9864258	9043973
8752579	10997570	8289608	9557615	9988418
11124752	9182572	10135814	8489409	10750657
7911902	9866946	8488603	10042105	8913893
12143665	9144736	10056640	10447026	9317188
8075409	10886971	8321125	7994710	9736185
9729580	8886701	9633303	9708566	9968862
11235871	10059924	9088278	9294472	8304623
8029160	9164450	3041386	9509240	10812868
9743558	10931728	4984118	10442173	8971884
9988298	8873658	9937251	8594749	10929332
10161130	11016939	9343413	10386763	7367694
9983727	8023907	7980764	10122988	10730024
8979507	11021847	10545584	8890908	7929554
11092052	9214944	8534806	9547579	12022551
8952741	9720063	9658427	9435044	7214542
10051986	10213108	10913902	8661653	9796107
8898861	9839128	7963304	10996381	9398695
10015890	8147922	8383745	8339812	10554978
8961053	10793420	10013582	9577161	9158443
11083437	9127501	9016037	9025425	7813567
9974808	10865528	9971999	9426093	11082519
8967203	9036283	8631430	8967812	8015199
9976351	10184179	8985931	61651540	9942245
9018471	8829363	9395403	9355846	10023704
9067415	12122350	10620193	10527342	9062968
8845437	6996569	7922471	8988516	10083948
11129140	11882879	10506118	10002126	9891889
7999412	7945953	8542268	9554792	7900969
10975098	9078551	9468979	10014369	11030983
9034167	10972398	10628062	9434027	9095697
8979890	9020646	8426065	8090586	8977858
11078833	10141143	10553836	10927841	9932251
8953718	10860232	6968132	9086653	9250767
10081297	8076061	11441614	8377202	9790551
8923727	9989670	7597472	9794876	8084582
10903987	10918202	9948295	9752801	10875145
7840123	7990125	9969028	8131290	7963420
12124687	10997689	8401538	10954529	10080919
8001273	10117066	9602578	8900447	7876980
11133836	8886158	8376024	10196617	12092503
8986544	73007542	9676477	9270110	8256268
9908975	8027472	8983572	9645910	9904469
4055293	10186273	9943231	9991799	7789800
2092777	8768938	8389081	10480687	10012117
13861671	8954629	68006984	8773188	10152830
7019220	10196224	731572	9122129	9054521
11079435	7955730	11857515	9571977	11095373
52855062	11032383	8532039	9947742	8782281
7975180	7828765	9540681	9082376	11000066
13121837	10170173	9009922	9442215	7058314
4972283	8842399	8956399	10018655	11051117
12984454	8970168	9450041	8913934	8903497
10095816	8143666	9546464	9611884	9002599
7682267	12022873	8117072	9914749	10047284
11327968	7956706	10949480	9031078	9949230
8892865	9187484	8333599	10069069	8948047
9770853	10957837	1960320	8441097	8947538
10253042	7819766	6679745	9977989	9170806
10070758	9947972	9328813	8982106	9945710
8957774	9026032	9773808	10518844	9919902
11013977	9133695	8864660	8270369	9066257
7934856	9906742	9421324	9821561	9938055
11093367	8987605	8942274	10365524	8925698
8805551	8916892	9049569	9033193	9077307
11093825	9078471	9565160	9948719	9953042
8105013	10084626	9386313	10018319	10059147
11043987	9860358	9036459	9790673	9048371
9864439	9284515	9610765	9199612	51863220
